File ID,File Name,Run Metadata ID,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
0089c1f0-4484-11ea-bf04-0ef15c86e253,20170603_LC_TMTB9_prot_F06_01.raw,Academia Sinica LUAD100-Proteome v2-40,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2416991862,d3f6db2c24f78f17e60e6179897c2bf9,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20170603_LC_TMTB9_prot_F06_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GnAMmUhUs4Xg1trzCxpnOiyajxW12wLee1UkcALRcoTKuQ5wkBLlPrlSxxfHJcLFDbG~iynNTciSKUetBP9r1k~2MxKdDH8Q3ntJ~jdIOrh~JebBlDJ4eYe89b4GuyPqO3Qeoskrxhjq7LvJZEDu3DaZmENKPvn3dJcyWw9vEoN2kBgOoJUdHiKlcGJqIdomkmVAQYDlhnwFzf0ksUMRtblt6h6zztesA3ye9X8XGKbuf7abKkkJkPSuAbXUIkohrmLL6vnz1ZcuLci~upU2T2iFGOkcZLnuaFf48ZFjcFeafqRAcGq-szqIaR-cZkTWmUxrW73PV9F0dnq8n87qjA__
0096170b-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F14_02.raw,Academia Sinica LUAD100-Proteome v2-50,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2013727899,fc6a4ea152d21db1d2115dadad9f37b0,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F14_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R-PCHAhSkB3EBLcR7ICRbQbu3Leibs9hkeh297mRhOTFSUT4V9lBf26ivkUePsn2cHldEh5hivyKCtkfOV7-DU-55EX0qtRmrk9j5z5Uv7bE9c2nMnUXo-SlPPjXye1rvDJLwS84~cI0cs2IqFgrYCIcLfXQHdPcMO4Ri1iS-Hz5G~6jUZKvj~eaR1OykiSbfwil41sS8N3OYGNgOh7qC3H3jPsP0-nrhQPaP~W6KBnjN6mOoaYNI1YVv-KZYK7zNnSGDDrDh8CQ1I5irV9UTfSp2hL3aNiLH8-vGZtS4T-U1yV6TN6NXdcjmZs3Dc37wUyoWK03XfbijvOprylrow__
00b4dd71-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F15_01.raw,Academia Sinica LUAD100-Proteome v2-49,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1895298721,b79436b8540654eb1fb2294fde38702b,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F15_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BiaxyWhGkkce7gDKJStbzaJaA-RBakO3G4Rd5j-QYd456egRPtmpfQT9Sl65sRYHaubICTyW7fd-wZpGmDkV~SjjjicQZaPeJyA4zwUl1GTRg1LzRa5XxGQApzHnO5DD8eVx-xaUY11uYlgWm-ejUD2T5wF7ccD9dWCLroGt8A3UUSqKcDVVR~5N6q21bR-h29V21c7HPoB1sIEdxVag~a3DreAcGylSC9EMLRxaL1u8xRgf36lp5nSYGEqX-ZxUg~M0tbEaPgzTUJRemD1UbsWn~ZU72K86OFZKT1dos4-yfKPfRIzihlMMgbS-fHa7SugoS94Tle-fV8vtnS1bBQ__
011b0752-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F15_02.raw,Academia Sinica LUAD100-Proteome v2-50,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1903122450,dc304895feaab7405a0ee35b417af0ed,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F15_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TxH2FZh~4vAUc6ta2wFJsr-6x45QKgc2XILt031~O0dtav18PduZTJzKtl~~R9Lrnwrc0j8zMpDRwRA560pzh4gTCxIqErak9pv8S5ZWkhfQIwW39V6k8TQ74NvhvLCtoKaCW8ZhhzBoV05Uxo9jYvqgHXGNt2y-J52BSI6YRUcO7jcSANQa0FSgC3Ln9qgyu0Nr8kC0EqqeIusJaJfu8FaS~w~RQHJ6df-xi88yQFnTykQRTdXQMf0Ykdq1wc43Wr~JjIAA51wOnJxvq5vaAmRRDyeMpuOt6fr-wziF9YfchHSTTcnP8487wf3ubTMAdX-DuZBZi5O9HL5gM9kZmw__
014583bb-4486-11ea-bf04-0ef15c86e253,20171124_LC_TMTB017_prot_F03_01.raw,Academia Sinica LUAD100-Proteome v2-4,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1438633072,9d68386e58352140b680ebc9f5c58dd8,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20171124_LC_TMTB017_prot_F03_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RBJ3PKoXJrPqdax-krOnl5K~46iaIBIqWBj5oO9L0WPTyO0PVXb0BDyy~CLdcVOCqcHdH9sCHYgsU6P-gKycgN5YKUUVxZ-V8zhECLH2ISbdG-X0SEnOWKtEzWTykxMrpQuI4R-IYl3GQbELzbxX6T~e1sbw7UvhobXR4aXnKnLQ~M3MUUD7epN8GIN5ZiEdVZon8BhNV1Y7jUoo7iwMr-79VxD15-u32sTd1SPDZJRff~2B-gQ3lVm8tMuj~YJ0p7uuqNn8QapUWmCuSC3-g3434YLu9YHmuiQfRppjora~7ybRBUAymw2bgNq7SXkOa8MUhJANbv76yk5W2Lq6GQ__
01c230e4-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F16_01.raw,Academia Sinica LUAD100-Proteome v2-49,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1792896742,8c6dffcf2dc8f40920637423f29f4d24,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F16_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=AxdMPHvMigiGoLZX-x0rXnhgUIrMg~Z1G3eNgEIIJtb2kv8YNHe7B6oi~5XhHNt80ZX5KblJZbo1HBITdFcXmEU~31FLWS~OhGVz10YBFcjYDLnW6n5yiTir8rQ3X9~d7fByPYFtGoAr4GSSWb2ldrg3x3izk6TAHvx0jWatvacUuMSAdsB3cUVaOF0EBGKPPu~da7bxbIuxMH089aHHu-k0oXHejuyUy98FKQKYS8qVfkee~X3QOBhhqptyE7ITr1QxowE7RtIONkIWpVui5NfL1nYjBmHkt-oJ41X9hLca8sbwADOHtK8qRPXz2NlvHY71KqsopfwVvf7npJ7ZHw__
02495af0-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F16_02.raw,Academia Sinica LUAD100-Proteome v2-50,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1901695265,15770fccb886dff9db1d0654946b2a5f,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F16_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZLS5r-BeEEFlS-rTbeCOtJFq28dj9MX4YFxoGVxna7dtn0I7cVKCwr8FBYS79QiayCuq-4YXQ6~JYUgFoztrli5Gdrdb0Ky~0287wiux7woQw~XehOHHoGSxHKpqu4JZwCpI0E3zsfW19aS4ULSptDUBy27ax3AvbyufWAp5Sg8O8EDBas2TyH-DcJGH77aTGGaBpN2YQSPaHziwZcQspaSsBPIWv-iPKlU0dNSsHvoUtvxSfx6crqk9MxlCvfLL0OzH-C-PnS1cI7-Ylg8F1R2shtPohwlYsVEK~e8bN5LVe7vKEEjgvhfFknuwnsqZRUhQyGgBo1va0QCvVR1A1g__
02860254-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F17_01.raw,Academia Sinica LUAD100-Proteome v2-49,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1935139890,1440e4f1bdffb3cbe541473f2b3b483a,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F17_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bl~-5l9s6JZXfFSNImVxgouV-f~VwDyaI5u7LPoW0SdOyO6vsIaQ1HYIk7-0IxXUE-FJGP5DM6TyXB7oFmJHSf3~IlwhbutH~u4uEzm48TSvuHO39q6EeMp3BRPMqwODKcEiv2s0rvNKQLp-y~~GE0ZmSxMZwMSYdtP7yl0kSvBAWBURaXnuDHB0dZ9rcFsTMnNSQmJtyxv2v-J8Nl6TsfPkDCWmr1VRfwGhrLiEnhI5dbhqYWOjqvf-RXep2SHiheGtHz4OhA8wHyxc9NQ2lx~ou6FDLMcMmRF7QpD3j9Wj-6Vki~aqOE14FFagb8FVF20Lz4SWt6cvRrpBs-43tA__
028ea70b-4488-11ea-bf04-0ef15c86e253,20180610_LC_TMT_Batch023_prot_F04_01.raw,Academia Sinica LUAD100-Proteome v2-48,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,3123045543,8cc9eb5884aef7fc01b360c1588be1c3,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180610_LC_TMT_Batch023_prot_F04_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KJBalcfrAiBPiZkq0qzaSqSpz7kIWI1SAkuyG5G3RhfmqlAUCrPTyis4TfhfH27w2erFHEDlwr8Ri7mdxS5M-iEWmmYSqQYRnK7cTaE1kgPyQI2gley7QJ4Q-21NR8GdWS5Zd1QoGkx1E5lG84IyqXXPGL3wY3MhONoMeOfB7Se7wafiOegG4ceiq3SvsCc5WwUOe0m4fHx80pbLNMOLTUcL2L8bRwGKRTw1HexCCQEKjlWFIf3cjGlU84P1~HFQZ~bitEMtRZTf5qa6QOdhdJLbysRVYlYv9i-Um3J0sFpxDrMspGHmTiKJp4rpIU7IPMl3khMhKiLSYFjZ4CxDyQ__
028f3264-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F17_02.raw,Academia Sinica LUAD100-Proteome v2-50,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1987881740,2d651c05df220c4da2173a00ad473d0a,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F17_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DLGl6GE7kuEGFz1NfoZMCU29bYhRHIOYfO1AjY2~MbWc~Bkx8nNjftnXA2yOtBBG~SKRPxHcWovTYcbeNgnY9PvatozRDopOD4C95WQvLeTTBsZobBeJefdAN7BPyLzaamrAVj8GnGKv-~~LhnmYhlQVuADgAtJR~DXlUTQCKd404T50Ee5CqAyCPW~KLqz7K~7dnlDgnzhuSCSIm09gWrRIyAm5P9ajgwd102B2TdWsmtoH-wOcSk0dzWUgqxJDjhwwF-V7lgg9flw31pc0MpxjxIBrzz~4YFHnVceIw1IPLLWN-msnGO8L3eYA15d~WrlB~2CKmhJJcPqh5gX9Vw__
034726df-4488-11ea-bf04-0ef15c86e253,20180610_LC_TMT_Batch023_prot_F04_02.raw,Academia Sinica LUAD100-Proteome v2-8,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,3172745927,e12045ab7b8864461049bf2af2c8adc8,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180610_LC_TMT_Batch023_prot_F04_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aBu4LvUeEAJD4Z~AzH5UbYiarBbeaN1ZgTBoPEFuGKRJU~VAjkVUkk0J1h~9XxdrOPlCxCvj2XoA9uQMYe0qlGi3WIZXRTLDIk4eDecuOeUzc9KCrpZclIf6bWQA4A9rK~xUfFg0~10U6Rcr~PQxou2pfhGq19n9DepKN1m~bPTxUjx2h13BkPzQIOcweQwc~1FibAF3pYR59R9XtGDGVqC8RlSzNy729BN4xnUAhjbwA0W6mXSEl20-3h-tmOZw8nqbIPVuwUOVaIAeGHbSiFrpvL9AIugtFyLkgiwjitFVKeFf12dIRqf6Pcz5479jjASgLe-lkB1oDxqZbenq6Q__
0368c80e-4487-11ea-bf04-0ef15c86e253,20180119_LC_TMTB020_prot_F18_01.raw,Academia Sinica LUAD100-Proteome v2-49,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2005778962,4747d4d5ccfbdb4d7e4ae4f7e11c9023,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180119_LC_TMTB020_prot_F18_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ld0aecDtPYqZlZyPT5dHCbTFD8~wBTHBrA2yxrjqHys5oZQn6UT5TCrpSyv~urCUim0N0tzFoE7o3o1azKTZBZ~D9hvPmlQSalh9le5Amu8Aq9VpxkxUzsq7YRJ0L-6smf4daNfiKfKDIQwMVlXPiAJYy2bFDXnfy0ciRItBCRl~N26LFxBFwULzPhpv1vNIt3DxHP7EBwGPBxAx3qDqHn6Y7op5Pb8kfmgILJVO9keMRgMTPCWa8EzYD~iIITZn8zH9f9P6pRyas7RdwP4PGxkNTEINYKwCEtITko6qkwlkLRKK32JPLoZ5KrRUlNNUm-kfYdTfV4q5aBHQ~p3UEg__
0371320c-4488-11ea-bf04-0ef15c86e253,20180610_LC_TMT_Batch023_prot_F05_01.raw,Academia Sinica LUAD100-Proteome v2-48,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,3372509849,b3d9defd506cc6fa25464e763d4c5d13,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180610_LC_TMT_Batch023_prot_F05_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bFac0uqasuIIUPYW7nmKbHEitmZYEhdFJ8imiXXFH3FVJRfYc2Ipc2z65rb23lnAGmEEzRw4VLfi5duBHMxE2CanDEyA2FsGMbC3vNXLGvsm84-~~hUEWB4uGbmKErZSt-npRK0bm9eKqlTBNnG8KuwCKLdv9QZ5FU96AtY5zdH3o0DZQyRkEvKuAWaKc1PzBMuhjag82ki2RgDoqsKKxNIBp09gUFto1CWhP-WHhLODkTNvFErC4c3qlvWlxYdSBX-qHsSJvlTIPc9151yor5xzB~SYMomSlVYczmRUWLfIYyaQuoVEug7PMVT5~icpUJgPA00jxa6uIPIaPjnu2g__
03dee511-4484-11ea-bf04-0ef15c86e253,20170603_LC_TMTB9_prot_F06_02.raw,Academia Sinica LUAD100-Proteome v2-7,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2528624152,e5193da53e22603de23c0085d2dbc365,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20170603_LC_TMTB9_prot_F06_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KM6uSoDwlYh8oo2xcuYwwj-nsrVwZYjrowLBGszHTnr1246giN-N38Maswq6Nu3mGF8ILUZV86WcyvVwUQq7WmXCsWOSJXj1eYJ6G36njSw2m4XFw6Ad9osh3sCNd8UnKFEgjA60~XTalRvDlHavUy3k1CaHxY~Kaai7jV8egxAmRunE-yGs0Sl36EXSC8YFVrVuZb4EvLjPrA3QUoXbl2EL59DB~hOyKVjxxR3k-f4b8~eHxd-4k0oZIVmZeRI4inolWk4qRCz5W0Z95FJIzokfg5ZOS9ZTTDVqMUF4eEeDN58uwqLSzET8f~J407zOJIHxX-bEHlY7YYp1ibmqgQ__
048985c7-4485-11ea-bf04-0ef15c86e253,20170825_LC_TMTB013_prot_F02_01.raw,Academia Sinica LUAD100-Proteome v2-54,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2704015313,d9853574197ba0cb83670685a64573d4,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20170825_LC_TMTB013_prot_F02_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YxSUDAI6zjCxnDWL20Z7QBi~pX-2PgKKaYFOWiSjM78CoIOiZPZ77kf93DCXgC8UPQiIO13odFC~ednNU3Tb~PJafKY2HTjg2qAoZsW4JrdpBYy2iMsRbbP5OXkIQKmG0haQUw5nQJWwqVOQPJXUK4NA16dnV8U1d3YP5KRwWHtDosZF83cNfoe3ANQY-qkk8hcKhXdhI6Ue9S3qyZC~SKu9duRwQeEpTsUJmqk~ZMdinzKmq2ir2sqc5sjkE9cYe9nt6NwpRqzVadhRACHBuNcV9rrRqgvnR~6ZyzdirLO395nBLEkjV9ErbuIqEYUv7O1CS3x2RbMb81-oDJyQEw__
051d41cb-4486-11ea-bf04-0ef15c86e253,20171124_LC_TMTB017_prot_F03_02.raw,Academia Sinica LUAD100-Proteome v2-6,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1425548276,0f7b9f37b554f5922761aa3197fee730,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20171124_LC_TMTB017_prot_F03_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NmffpZsxy5KjY~gFsbMIjf0xMr~ekPT~YZo0tzncWbAjACioG97TE1ZNGdW9MhmlwvCkjisFico3afbbX0reXXnoNUCfvjdw4TmBHwKq1P0X3L71jOA0woXCZz~PfEr3jmRbjROh6C~JeBo1qtgwZswuJ7tjyErdCPtQtmxze2BusBr3~uZ9Or01k-6Jb4rZ17o8EExyiGs9eSwbJVDKM-gmVlR~~NN1Vm9MIBUzIBkld~ljjG6wBOnvymgcO8JVjlxMTc35aQOZl0j6yNfGpJe5AmDFg00Nnw6Vyi774zVXl-gTqoCPIJbKp~Gt373sfzfopYkbPCuT-V95k4Gm9A__
0530749c-4484-11ea-bf04-0ef15c86e253,20170603_LC_TMTB9_prot_F07_01.raw,Academia Sinica LUAD100-Proteome v2-40,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2092673073,b41f3aae233eadf2dd5e82541cd7b10a,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20170603_LC_TMTB9_prot_F07_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TIix1ajjH0CffzunqpWQX6CpArmI04nqXLvbmR1mpusQIGdKFm13yEPjiocUBoAAfVIIEda-pD74iubPvGyvjzPL8xlpNLPs58edbVULJDM3RnzXWVhLhneate0HUHewBsi5NnQWJtlsJOYgh074SqTsstj0k8IuaS1Sy2BL6JoRFyFgH4MbLRGj7QL37zep8DsvqojIpOvwxTRootv3cpuDp9~wp-3WjIEKjiw7sE6ZmiMKBglZM4sdh~tMEhbqMi3oaiys27sqCl0RHhTj3wChWGvU250eaTpEe82Wb6MbmDIyQKInWrwt-1DojtQqgos6XN1-LcUf9qiNuY27dA__
0530caa6-4485-11ea-bf04-0ef15c86e253,20170825_LC_TMTB013_prot_F02_02.raw,Academia Sinica LUAD100-Proteome v2-29,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2659944646,22a0ffee1078e94cb0dd73144bc94833,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20170825_LC_TMTB013_prot_F02_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YkKgmJFH762~PQLU-uh9ci69EXzs6r9jHfiCAS4vOgPi2KlizO7Sp8z4Yo0aettl~cAEddPqGHuUzTNzS8~3Zn1nKYWOAzIWRZqLKkNJlcwVtN09fub~IPMFx5XkVXF29HN6BpblCzW3ZqOTYkOmvIbzwMeF9NRO75A2PS2Z9SUx5u5y3BwvHBT-4MyLqE-Glgc2eIb7HJ6KabNV9WXuIxqJn~FRoMDHKr9KXiMueiw18IZFLfuViCVUOcUX19VKmemB7E1Qk8MOwEQHAQGukFIUOQ5PDFFTT3i0W-52mKfdv35hRiCSjwHgErCeouA3XjrC7765CcrJfymbH9BmNg__
054ab416-4484-11ea-bf04-0ef15c86e253,20170603_LC_TMTB9_prot_F07_02.raw,Academia Sinica LUAD100-Proteome v2-7,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2116649543,595d382e17d7dffeb4a0a5417f07ed93,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20170603_LC_TMTB9_prot_F07_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QlPz778MCj7ohVI9cDVbpGeAqJtH6e6Dl174yL4Brdb9DpnFS2QKstofx7WQscLbncys6ipDJTvaYWU6FZsmtDWgO6Wr7k55eNpnVcDyMpY3U87rAZ1TWS3NAbdDQT~mkFv1nGbT3X0ry75QTYNbqyVUJc-vR4hlmcuU2odlIYLceDSGkxRWQQNHWmG~VzKBnWver~RsP6yZuZYFbcfQilrwe3Ou4E-dBi3ISzhP7aEAqyJeQOzEsHSUXSI6PH6ARgthZvQ1kTyWQThiDp29RJTVoq7BfLd9ykM9YkG2~0Uzyow4jzSy~hFxtjbB30NGhi7TQg5vlOnPWXbydE22vg__
05514b22-4486-11ea-bf04-0ef15c86e253,20171124_LC_TMTB017_prot_F04_01.raw,Academia Sinica LUAD100-Proteome v2-4,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,1412697832,38e8048cf2d8be2b8b4b984657352aff,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20171124_LC_TMTB017_prot_F04_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=N45rYPJpmjvKrhPaD-KuvzYDKpa0Fu6Xotej9QDaeVPhdk6iWQMNDKRYSST-7JDuWWr2za7yuowyG2ARA2FzuXwyNR8zUy4ANjgnVF89ppi1R6KVxYQAOzdilBOVy6gh8KiawsU7UViL4GEhpA0CBs4BpcqgEaktHjWIU4ifupyfwRpUAt7ld9q9mjiRiVpcfkuBd9LIv49PIOliKKc93yFRjISDo8VeQNR5JmFYcPbpWHV3wuLwLOA8p4YZGyDT~ynFgkd2SBTbcETXUTS5hn1YzkWP6BqZYDCYA3NxSSJL4OHdW~gnOqm4WYTqw4gkw~gQW3aAaYQY6kUaCtiPvQ__
0576a9d3-4488-11ea-bf04-0ef15c86e253,20180610_LC_TMT_Batch023_prot_F05_02.raw,Academia Sinica LUAD100-Proteome v2-8,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,3258436588,7439718155ddd6c929ff0bec4cf57473,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20180610_LC_TMT_Batch023_prot_F05_02.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aCnawWcuUHVz~rpcMDHe3WYkk7o28Er9vtVcZm0MWgt1JAvba1oB1FE2RrMS71F3Uz5c8LglTj9ABx7bxBdhuPfTlXel3qqVSeCOy6WYJKneMBREhAbsy5RRPeVIqKaWU0FPUpMlbYE7-T9KJo6C1iX9Pf~xu0QKJP5j1Lgs3-Wd8qBeZl-thaoxJVw6FK36FKPq9n3F4v752ni4CHCiNn1Yzp-iJUV5Zf7ZSNQSkgbIdEY1g4gmoruJ-l5AB7tjXxkzlwAsRbWqPw~X1MTfxUQLI7P5qysK90XlzZt4bnScIzFNouWYvZZoZuCD7ng0orhIXSOchjk5HozWtdsguw__
0591f527-4485-11ea-bf04-0ef15c86e253,20170825_LC_TMTB013_prot_F03_01.raw,Academia Sinica LUAD100-Proteome v2-54,Academia Sinica LUAD100-Proteome,PDC000219,2,9dc23e84-ebff-40b8-844b-5c41a3a7384b,Academia Sinica LUAD-100,Raw Mass Spectra,Proprietary,Open,2548302233,46aaeaf3e71c80ae16e032526033ef72,Yes,https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/71/51/20170825_LC_TMTB013_prot_F03_01.raw?Expires=1684750852&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TOeLJVFMqJQWMtEkwX5SaNOKQPCE3Bc7n4OEj7jErBtsWD4y5SHmUBthwYPthCucwCK2B-R4o-Lbjsmq2~05s04KcWn12xD8rM5RkT94aOVmWZimJDFQDmn7zS-oNFR5L3ZRwKVZLPoTwQ5HrJ6qEoL~JNjvsa1ZSW95-ooTaVjLideZS5-nCOJdQwci6~wiBEiKOVueznN5vvyVX0dlHEFmQCLtuiOsdXC6bt0J5hJFmfckq4kXDILmJ7FVw038LAS-OmRFixqeXU44wC635b9lf7wXNNJJdRc4KhSKU~M4K3Ixn89wbjxA299KrYkXmTylk~qM0ThuLRX7UzKL~g__
